noise_strength,dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
0.0,feynman_test_8,ITEARegressor,ok,4.0,0.9459832926022962,0.1141014849761604,2.0,19.0,2334.0,,0.176*id(x_0 * x_1 * x_3**-1) + 0.193*id(x_0 * x_2) + 0.234
0.001,feynman_test_8,ITEARegressor,ok,4.0,0.9460131958397516,0.1140698977477895,2.0,19.0,2514.0,,0.176*id(x_0 * x_1 * x_3**-1) + 0.193*id(x_0 * x_2) + 0.234
0.01,feynman_test_8,ITEARegressor,ok,4.0,0.9462753542396628,0.1137926005965725,2.0,19.0,2254.5,,0.194*id(x_0 * x_2) + 0.175*id(x_0 * x_1 * x_3**-1) + 0.233
0.1,feynman_test_8,ITEARegressor,ok,4.0,0.9482068352572351,0.1117283710247647,2.0,19.0,2182.8,,0.201*id(x_0 * x_2) + 0.167*id(x_0 * x_1 * x_3**-1) + 0.226
0.0,feynman_test_8,MRGPRegressor,ok,4.0,0.9916871365955529,0.0447612869568905,395.0,131.0,3003.9,,"mul(add(quart(sqrt(div(add(cos(sub(X2, cos(cube(X3)))), mul(X4, mul(add(mul(X3, X4), mul(X4, X2)), X4))), sub(div(X1, sin(sub(sin(X1), mul(X1, X3)))), mul(cos(sqrt(sub(sub(X1, X2), X3))), add(mul(X3, X4), X1)))))), log(mul(mul(X1, quart(X2)), X4))), sub(mul(div(quart(sin(add(log(sub(log(X3), mul(X1, add(X4, cube(X2))))), sin(mul(X4, mul(exp(X1), add(mul(X3, X4), mul(X4, X2)))))))), quart(square(sub(add(exp(X3), quart(X2)), sin(add(X1, sub(mul(cos(sqrt(X4)), X3), mul(X3, X2)))))))), X1), mul(sub(div(mul(mul(X2, div(X1, exp(X3))), mul(X4, mul(X1, X4))), X4), mul(X4, cube(X1))), div(cos(X4), mul(sub(X1, X2), X1)))))"
0.001,feynman_test_8,MRGPRegressor,ok,4.0,0.982459750614602,0.0650197244188226,395.0,131.0,3007.8,,"div(add(sub(square(cos(quart(X1))), mul(X3, mul(cos(X4), X1))), log(sub(mul(X2, X3), mul(X1, exp(add(X1, X4)))))), sub(div(mul(exp(sin(X4)), mul(X1, X1)), log(mul(div(add(sub(div(add(log(X4), mul(X2, mul(X2, exp(X4)))), sub(sub(square(cos(div(mul(X4, div(log(cube(cos(X3))), cube(exp(X4)))), X3))), mul(X3, mul(X3, sub(mul(X2, X3), mul(X3, mul(X3, X1)))))), exp(X2))), X3), quart(mul(div(log(div(mul(exp(add(log(X2), X1)), X2), exp(X3))), cube(exp(X3))), X2))), sub(div(sqrt(div(mul(X4, X2), quart(X2))), log(mul(X2, X1))), sub(X1, quart(X3)))), mul(add(X2, mul(X4, mul(X3, X4))), mul(X4, X1))))), square(sub(X3, cos(X2)))))"
0.01,feynman_test_8,MRGPRegressor,ok,4.0,0.7101769834005749,0.2642978795101676,443.0,147.0,3035.4,,"sub(cos(sub(square(X4), cube(cos(X3)))), add(sub(cos(sub(square(add(div(div(cube(X2), mul(X2, X2)), square(mul(quart(mul(X4, sub(X3, X1))), X1))), X1)), cube(X4))), add(add(div(div(cube(X2), mul(X3, X3)), div(div(cube(X2), mul(X3, X2)), square(mul(quart(mul(add(X2, X3), sub(sqrt(X4), X1))), X3)))), square(exp(sub(X1, X3)))), sub(add(div(div(cube(X2), mul(X3, X3)), square(mul(quart(mul(X4, sub(add(X2, X3), X1))), X3))), square(exp(sub(X1, X2)))), sub(square(X4), mul(sub(mul(cube(mul(X1, X4)), quart(X2)), mul(X1, X2)), X3))))), sub(X1, square(exp(add(log(sub(mul(X1, X3), mul(X3, X4))), cos(div(div(div(X3, exp(X4)), cos(square(exp(X2)))), div(sub(cos(sin(cube(X3))), div(sqrt(mul(X2, X3)), mul(square(X3), X1))), X1)))))))))"
0.1,feynman_test_8,MRGPRegressor,ok,4.0,-1.6586403995336072,0.8004920855833642,443.0,147.0,3139.5,,"add(div(div(mul(cube(sqrt(X4)), mul(X2, X4)), mul(X1, X2)), square(add(div(div(cube(X2), mul(div(div(cube(X2), quart(mul(X4, X1))), square(add(div(div(cube(X2), mul(X3, mul(cube(sqrt(X4)), mul(X2, X4)))), square(mul(quart(add(div(cos(sub(X1, X3)), add(div(div(cube(X2), mul(X1, X2)), square(mul(quart(mul(X4, X1)), quart(quart(X2))))), square(exp(sub(X3, X3))))), cube(sin(quart(X2))))), X3))), sin(exp(X4))))), mul(sin(mul(div(div(mul(log(X3), X2), mul(X1, X2)), square(add(div(div(X2, mul(X3, mul(sin(X4), mul(X2, X4)))), square(mul(quart(mul(X4, X1)), X3))), square(exp(sub(X1, X3)))))), log(div(mul(X2, X2), cos(X3))))), mul(X2, X4)))), square(mul(quart(mul(X4, X1)), X3))), square(exp(sub(X1, X3)))))), square(exp(sub(X1, quart(X2)))))"
0.0,feynman_test_8,OperonRegressor,ok,4.0,0.999648548094574,0.0092036520947981,94.0,94.0,64.2,,(0.0000050207 + (1.0000071526 * (((((((0.3323420882 * X3) - ((((-0.5174525380) * X2) + (0.1724232435 * X1)) - exp(((-0.4271292686) * X4)))) * ((0.1074499488 * X1) + 0.3022444546)) - ((-0.0093168272) * X4)) * exp((((((-0.1663188934) * X2) + ((-0.1137504578) * X4)) - ((0.0825194716 * X1) - (0.0690710023 * X3))) - sin(((((-0.1479024142) * X1) + ((-0.2175759524) * X4)) - exp(((-0.3660031259) * X3))))))) + (0.7781377435 * X1)) + (((((-0.2758881152) * X1) + exp((0.1560695618 * X4))) - exp(((0.0794790164 * X4) + (((-0.0645078495) * X1) + 0.4156570733)))) * exp((((-0.6195142865) * X3) + (0.1103358790 * X4)))))))
0.001,feynman_test_8,OperonRegressor,ok,4.0,0.9996491218662164,0.0091961361991911,93.0,93.0,70.6,,((-0.0000008356) + (0.9999906421 * ((((((0.0244729854 * X2) - (0.0236579776 * X3)) + ((((0.1379989237 * X2) - ((-0.0700052530) * X3)) - (0.1975554675 * X4)) * exp(((((-0.3519686162) * X2) - (0.4993239641 * X3)) - ((-0.3205505610) * X1))))) * (exp(((-0.1632480472) * X4)) - ((-0.3867615163) * X3))) - (exp((cos(((-0.0685511604) * X4)) - (0.2372736484 * X3))) - 1.8964178562)) + ((((exp((0.0969956368 * X4)) + exp(((((-0.1947233379) * X4) - (0.1315095574 * X3)) + ((-0.0584514886) * X1)))) - exp(((-0.3221738338) * X3))) + (0.0710306540 * X2)) * (exp(((-0.4145092666) * X3)) - ((-0.7757120132) * X1))))))
0.01,feynman_test_8,OperonRegressor,ok,4.0,0.9992784073711636,0.0131878283741344,92.0,92.0,68.2,,((-0.0002485713) + (0.9998770356 * ((((0.0737866387 * X3) + (0.7795450687 * X1)) - (cos((((0.3473354578 * X2) + (0.0524129868 * X3)) - ((0.2960849404 * X1) + 2.3359549046))) + ((-0.3726246059) * X2))) + ((cos(((((-0.3100789785) * X4) + (0.1365425140 * X2)) - (exp((((-0.2666960955) * X3) + (0.0275220014 * X1))) + 0.2448463589))) - (((2.5680530071 - ((-0.0869372711) * X2)) - (exp(((-0.3087811172) * X4)) + exp(((-0.0508084707) * X3)))) - (0.4585640728 * X4))) * ((((-0.0982900783) * X2) + (exp((0.4474796355 * X3)) + exp((0.0691432729 * X4)))) - ((0.6163891554 * X3) + ((-0.9016480446) * X1)))))))
0.1,feynman_test_8,OperonRegressor,ok,4.0,-0.5439398637827539,0.6100176948763552,90.0,90.0,67.6,,(0.0001703090 + (1.0005502701 * ((exp((((-0.3899399936) * X4) + (0.0744290575 * X3))) - (((((-0.0366040058) + (0.0166457389 * X1)) - ((-0.0042877239) * X3)) + ((-0.0066384226) * X4)) * exp(((exp(((-0.6940544844) * X4)) - ((-0.2833343744) * X3)) + ((0.3500037491 * X2) + (2.1182043552 * X1)))))) + ((cos((((-0.4258380532) * X3) - ((-0.6458294988) * X1))) - (cos(((-1.8658189774) + (0.6383855343 * X3))) + (((1.9310412407 + ((-1.0515518188) * X3)) - (0.3918753564 * X1)) + ((-0.2611730695) * X2)))) - exp((exp((((-0.5241951346) * X4) + (0.1002371758 * X3))) + ((0.4159424007 * X2) + (-2.3143448830))))))))
0.0,feynman_test_8,ffx,ok,4.0,0.9959709313627778,0.031162305112564,139.0,139.0,20.6,,0.153 + 0.787*X0 + 0.403*X2 - 0.311*X3 + 0.266*X1 + 0.197*X2 * X0 - 0.131*X2**2 - 0.127*X3 * X0 + 0.0915*X1 * X0 + 0.0839*abs(X3) - 0.0670*abs(X2) * X0 + 0.0631*abs(X2) * X2 - 0.0541*abs(X0) + 0.0520*X3 * X2 - 0.0465*abs(X1) * X0 - 0.0426*X1**2 - 0.0415*X1 * X2 - 0.0255*abs(X2) * X1 + 0.0251*X1 * X3 + 0.0225*X3**2 + 0.0209*abs(X2) * X3 + 0.0183*abs(X1) * X2 - 0.0159*abs(X1) - 0.00258*X0**2 + 0.00128*abs(X2)
0.001,feynman_test_8,ffx,ok,4.0,0.9959983123272648,0.0310562373533794,139.0,139.0,19.0,,0.151 + 0.787*X0 + 0.403*X2 - 0.311*X3 + 0.267*X1 + 0.197*X2 * X0 - 0.134*X2**2 - 0.126*X3 * X0 + 0.0915*X1 * X0 + 0.0835*abs(X3) - 0.0671*abs(X2) * X0 + 0.0636*abs(X2) * X2 - 0.0551*abs(X0) + 0.0519*X3 * X2 - 0.0461*abs(X1) * X0 - 0.0431*X1**2 - 0.0415*X1 * X2 - 0.0267*abs(X2) * X1 + 0.0255*X1 * X3 + 0.0226*X3**2 + 0.0210*abs(X2) * X3 + 0.0179*abs(X1) * X2 - 0.0146*abs(X1) + 0.00691*abs(X2) - 0.00196*X0**2
0.01,feynman_test_8,ffx,ok,4.0,0.9962395124874256,0.0301057407839745,134.0,134.0,24.0,,0.155 + 0.777*X0 + 0.409*X2 - 0.306*X3 + 0.268*X1 + 0.198*X2 * X0 - 0.132*X2**2 - 0.125*X3 * X0 + 0.0923*X1 * X0 + 0.0838*abs(X3) + 0.0630*abs(X2) * X2 - 0.0620*abs(X2) * X0 + 0.0511*X3 * X2 - 0.0502*abs(X0) - 0.0412*X1 * X2 - 0.0393*abs(X1) * X0 - 0.0379*X1**2 - 0.0302*abs(X2) * X1 + 0.0275*X1 * X3 + 0.0205*X3**2 - 0.0183*abs(X1) + 0.0151*abs(X2) * X3 + 0.0146*abs(X1) * X2 - 0.00488*X0**2
0.1,feynman_test_8,ffx,ok,4.0,0.7270407183414089,0.256493388975674,1413.0,1606.0,25.8,,"0.189 + 54.5*max(0,X1-1.22) * max(0,X3-1.43) + 18.4*max(0,X3-1.43) * max(0,X1-0.310) - 14.6*max(0,X3-1.43) - 9.29*max(0,X3-0.475) * max(0,X1-1.22) + 8.45*max(0,X3-0.475) * max(0,X3-1.43) - 7.89*max(0,X1-0.764) * max(0,X3-1.43) + 7.55*max(0,-0.546-X0) * max(0,X3-1.43) + 6.73*max(0,X0-0.326) * max(0,X1-0.310) - 6.61*abs(X1) * max(0,X3-1.43) + 6.49*max(0,X2-0.386) * max(0,X1-1.22) - 6.22*abs(X2) * max(0,X1-1.22) - 5.92*X1 * max(0,X3-1.43) - 5.73*max(0,-0.957-X3) * max(0,X1-1.22) - 5.37*max(0,X3-0.475) * max(0,X3-0.953) + 5.36*max(0,-0.524-X2) * max(0,X1-1.22) - 5.17*max(0,X1-1.22) * max(0,X3-0.953) - 5.06*max(0,-0.546-X0) * max(0,X1-0.764) + 4.99*max(0,X3-0.953) - 4.94*max(0,X1-0.764) * max(0,X3-0.953) - 4.88*max(0,X3-0.953) * max(0,X1-0.310) - 4.70*max(0,-0.110-X0) * max(0,X3-1.43) + 4.46*max(0,X3-0.475) * max(0,X1-0.764) + 4.40*X1 * max(0,X1-1.22) + 4.20*max(0,X3-1.43) * max(0,X3-0.953) + 3.91*max(0,-0.957-X3) * max(0,-0.524-X2) - 3.82*max(0,X0-0.326) * max(0,X1-0.764) - 3.75*max(0,X1-1.22) - 3.35*max(0,X2-0.386) * max(0,X1-0.310) + 3.17*max(0,-0.524-X2) * max(0,X3-1.43) - 3.17*max(0,-0.546-X0) * max(0,X3-0.953) - 2.93*abs(X2) * max(0,X3-0.953) + 2.82*abs(X1) * max(0,X3-0.953) + 2.82*abs(X2) * max(0,X3-1.43) - 2.70*max(0,-0.957-X3) - 2.41*max(0,X3-0.475) + 2.31*max(0,-0.957-X3) * max(0,X1-0.310) - 2.22*max(0,X1-1.22) * max(0,X1-0.310) + 2.18*max(0,-0.524-X2) * max(0,X1-0.764) - 2.17*max(0,-0.524-X2) * abs(X2) - 2.11*max(0,X2-1.30) + 2.07*max(0,X2-0.386) * max(0,X1-0.764) + 2.06*max(0,X0-0.326) + 2.06*max(0,-0.110-X0) * max(0,X1-0.764) + 1.94*X3**2 + 1.93*max(0,X3-0.475) * max(0,X1-0.310) + 1.84*max(0,X1-1.22) * max(0,X0-0.326) + 1.83*max(0,-0.546-X0) * max(0,X1-1.22) - 1.81*max(0,X0-0.326) * abs(X1) + 1.77*max(0,-0.110-X0) * max(0,-0.524-X2) - 1.73*max(0,-0.110-X0) - 1.64*X1 * max(0,X0-0.326) + 1.62*abs(X1) + 1.54*max(0,-0.110-X0) * max(0,X3-0.953) + 1.45*abs(X2) * max(0,X3-0.475) + 1.41*max(0,-0.546-X0) * X1 - 1.37*max(0,-0.524-X2) * max(0,-0.546-X0) - 1.34*max(0,-0.524-X2) * max(0,X3-0.475) - 1.33*max(0,X1+0.145) + 1.33*max(0,X1-0.764) * max(0,X1-0.310) - 1.33*max(0,X0+0.110) - 1.22*max(0,-0.957-X3) * max(0,X1-0.764) + 1.21*max(0,-0.982-X0) - 1.20*max(0,X3-0.475) * abs(X1) - 1.20*max(0,-0.110-X0) * max(0,-0.957-X3) - 1.20*max(0,-0.600-X1) - 1.14*max(0,X3-0.475) * max(0,X0-0.326) + 1.14*X1 * max(0,X1-0.764) + 1.12*max(0,-0.524-X2) * max(0,X3-0.953) + 1.10*max(0,0.326-X0) + 1.08*max(0,X0+0.546) - 1.07*max(0,X0-1.20) - 1.06*X1 * max(0,X1-0.310) - 1.02*max(0,-0.524-X2) * X1 + 1.01*X2**2 - 1.01*abs(X2) + 1.01*max(0,-0.957-X3) * max(0,-0.546-X0) + 0.963*max(0,-0.110-X0) * max(0,X1-1.22) - 0.953*max(0,0.310-X1) + 0.948*max(0,-0.979-X2) + 0.930*max(0,-0.546-X0) * max(0,X3-0.475) + 0.911*max(0,-0.546-X0) * abs(X2) + 0.870*abs(X2) * X1 - 0.860*max(0,-0.110-X0) * X1 + 0.859*abs(X1) * max(0,X1-0.764) + 0.855*max(0,-0.546-X0) * abs(X1) - 0.853*abs(X3) + 0.840*X1 + 0.831*max(0,-0.524-X2) - 0.815*max(0,-0.110-X0) * abs(X2) - 0.778*X0**2 - 0.750*max(0,X1-1.22) * abs(X1) - 0.689*max(0,-0.957-X3) * abs(X2) + 0.674*max(0,0.953-X3) - 0.666*max(0,X2-0.386) * max(0,X3-0.953) - 0.658*max(0,-0.524-X2) * max(0,X1-0.310) + 0.650*X1 * max(0,X3-0.953) - 0.644*max(0,-0.546-X0) * max(0,X1-0.310) + 0.636*abs(X0) - 0.632*max(0,-0.957-X3) * X1 - 0.630*X1 * abs(X1) - 0.619*max(0,X2-0.841) - 0.546*abs(X1) * max(0,X1-0.310) + 0.541*X3 + 0.535*max(0,X2-0.386) * max(0,X0-0.326) - 0.495*max(0,-0.480-X3) + 0.490*max(0,X0-0.326) * max(0,X3-0.953) + 0.457*max(0,X2-0.386) * abs(X1) - 0.447*max(0,-0.110-X0) * max(0,X3-0.475) + 0.431*abs(X2) * max(0,X1-0.764) + 0.406*max(0,X2+0.0693) + 0.393*max(0,-0.524-X2) * max(0,X0-0.326) - 0.388*max(0,X1+1.05) - 0.366*max(0,X3+0.00216) - 0.347*max(0,-0.00216-X3) + 0.345*max(0,-0.110-X0) * max(0,X1-0.310) + 0.332*max(0,X1+0.600) + 0.329*max(0,X0-0.761) - 0.318*max(0,-0.546-X0) - 0.312*max(0,-0.110-X0) * abs(X1) - 0.305*abs(X2) * max(0,X0-0.326) + 0.285*max(0,X0-0.326) * max(0,X3-1.43) + 0.283*max(0,0.764-X1) + 0.266*max(0,X1-1.22) * max(0,X1-0.764) - 0.264*abs(X2) * max(0,X1-0.310) - 0.235*max(0,0.475-X3) + 0.235*max(0,-0.0693-X2) - 0.225*X1 * max(0,X3-0.475) + 0.224*max(0,X2-0.386) - 0.199*max(0,0.841-X2) - 0.193*abs(X2) * abs(X1) + 0.190*max(0,X1-0.764) + 0.189*max(0,-0.110-X0) * max(0,-0.546-X0) - 0.157*X1**2 - 0.153*max(0,1.22-X1) - 0.139*max(0,1.30-X2) + 0.137*max(0,X1-0.310) + 0.122*max(0,X2-0.386) * max(0,X3-1.43) - 0.118*max(0,X2-0.386) * X1 + 0.113*max(0,-0.145-X1) - 0.0966*X0 + 0.0879*max(0,-0.957-X3) * abs(X1) - 0.0717*max(0,1.20-X0) - 0.0703*max(0,X2+0.524) - 0.0594*max(0,0.761-X0) - 0.0472*max(0,-0.957-X3) * max(0,X0-0.326) - 0.0225*max(0,X3+0.957) - 0.0204*max(0,0.386-X2) - 0.0167*max(0,X2-0.386) * max(0,X3-0.475) - 0.00828*X2 + 0.00611*max(0,X2+0.979) + 0.00111*max(0,-0.524-X2) * abs(X1)"
0.0,feynman_test_9,ITEARegressor,ok,5.0,0.9486320508319795,952.0993771678076,2.0,31.0,2534.5,,-38.523*exp(x_0 * x_1**-1 * x_2 * x_4**-1) + -76.34*exp(x_0 * x_1**-1 * x_3 * x_4**-1) + 822.108
0.001,feynman_test_9,ITEARegressor,ok,5.0,0.9485716066168026,952.6593759723812,2.0,31.0,2542.6,,-38.597*exp(x_0 * x_1**-1 * x_2 * x_4**-1) + -76.223*exp(x_0 * x_1**-1 * x_3 * x_4**-1) + 822.022
0.01,feynman_test_9,ITEARegressor,ok,5.0,0.9479319376706168,958.5656796439372,2.0,31.0,2578.0,,-75.167*exp(x_0 * x_1**-1 * x_3 * x_4**-1) + -39.263*exp(x_0 * x_1**-1 * x_2 * x_4**-1) + 821.244
0.1,feynman_test_9,ITEARegressor,ok,5.0,0.9320638182590156,1094.9309566881998,2.0,31.0,2543.0,,-45.924*exp(x_0 * x_1**-1 * x_2 * x_4**-1) + -64.605*exp(x_0 * x_1**-1 * x_3 * x_4**-1) + 813.467
0.0,feynman_test_9,MRGPRegressor,ok,5.0,-21.3655547110124,19866.712387373675,422.0,140.0,3020.6,,"div(cube(mul(quart(div(sin(div(square(cube(X4)), exp(X2))), exp(X2))), sin(quart(cube(X1))))), div(sin(quart(mul(quart(div(sin(sin(div(div(sin(sin(div(square(cube(quart(div(sin(X5), exp(X2))))), X2))), exp(X2)), div(cube(mul(quart(div(sin(div(square(cube(X4)), cube(cos(X2)))), exp(X2))), sin(quart(X1)))), div(sin(quart(mul(quart(div(sin(sin(div(square(cube(quart(div(sin(cos(X2)), exp(X2))))), X2))), exp(X2))), log(div(cube(X2), mul(X5, X4)))))), mul(cube(exp(add(X3, X4))), quart(div(sin(quart(mul(quart(div(sin(X3), exp(X2))), log(div(cos(X2), mul(X5, X4)))))), exp(div(sin(X5), X3)))))))))), exp(X2))), log(div(X1, mul(X5, X4)))))), mul(cube(exp(add(X3, X4))), quart(div(exp(X2), exp(div(sin(X5), X3)))))))"
0.001,feynman_test_9,MRGPRegressor,ok,5.0,-17.061582858371636,17853.117832471766,434.0,144.0,3025.4,,"cos(mul(quart(div(quart(div(sin(mul(quart(div(sin(quart(div(X1, X3))), exp(X2))), sub(X4, X3))), X1)), exp(cube(div(mul(quart(div(sin(X5), exp(X2))), log(sqrt(cos(X2)))), exp(X2)))))), log(div(square(add(div(X1, exp(X2)), X1)), mul(sin(mul(square(cube(div(sin(log(X4)), exp(X5)))), cube(mul(sin(mul(square(cube(div(sin(div(sin(X5), exp(X2))), exp(X2)))), cube(X3))), mul(mul(sqrt(cos(exp(cube(div(sin(X5), exp(div(sin(X5), exp(X5)))))))), cos(mul(quart(div(quart(div(sin(X5), exp(X1))), exp(cube(X4)))), log(div(X2, mul(sin(mul(square(cube(div(X4, exp(X2)))), cube(X3))), mul(mul(quart(div(X4, X3)), add(X5, X2)), quart(div(sin(X5), exp(exp(X3))))))))))), cube(X5)))))), mul(mul(sqrt(cos(X2)), add(X5, X2)), cube(X1)))))))"
0.01,feynman_test_9,MRGPRegressor,ok,5.0,0.2112325479714106,3730.874652960971,431.0,143.0,3090.2,,"mul(mul(cube(div(div(add(cos(cube(quart(div(sin(X5), X2)))), sqrt(add(X5, mul(cube(cube(X2)), mul(X5, quart(div(sin(X5), exp(X2)))))))), sqrt(cube(cos(X2)))), cube(sin(mul(quart(div(sin(X5), exp(X2))), mul(square(cube(sin(exp(div(X1, exp(X2)))))), add(mul(X1, X4), square(X2)))))))), cube(X4)), mul(square(mul(mul(quart(div(X1, exp(add(X5, X2)))), log(div(div(div(add(cos(X2), sqrt(add(X3, mul(cube(cube(X2)), mul(sin(X5), mul(log(div(div(mul(quart(quart(div(sin(cube(X1)), exp(X2)))), sin(X3)), sqrt(cube(X5))), cube(quart(div(X5, exp(X2)))))), X4)))))), X2), cube(sin(mul(quart(div(sin(square(mul(cube(X2), X5))), exp(X2))), mul(square(mul(X2, X5)), X2))))), div(sin(cube(X1)), exp(X2))))), X5)), add(square(X2), square(X3))))"
0.1,feynman_test_9,MRGPRegressor,ok,5.0,-11.597225203773924,14909.8616699112,425.0,141.0,3119.4,,"log(div(div(add(cos(cube(mul(X3, square(log(cube(cos(X3))))))), sin(sin(div(add(cos(cube(X1)), sqrt(add(X3, mul(cube(cube(X2)), X5)))), sqrt(cube(log(X4))))))), sqrt(cube(log(mul(square(quart(div(sub(X3, X5), exp(X2)))), X5))))), cube(quart(div(div(cube(X2), log(div(X4, cube(quart(div(X2, exp(div(sin(mul(div(div(add(cube(quart(div(sin(X5), exp(X2)))), sqrt(add(sin(div(sin(X4), exp(X5))), mul(cube(cube(X2)), X5)))), sqrt(cube(log(div(div(add(cube(quart(div(X5, exp(X2)))), exp(mul(X5, X2))), sqrt(cube(log(cube(X4))))), cube(quart(div(sin(quart(sub(cube(X2), X1))), exp(X2))))))))), cube(quart(div(div(sin(X5), exp(X2)), exp(X2))))), div(quart(div(X3, exp(X2))), sqrt(cube(log(X4)))))), exp(X2))))))))), exp(X2))))))"
0.0,feynman_test_9,OperonRegressor,ok,5.0,0.9897091157801432,426.15002036058615,92.0,92.0,72.6,,(0.0074349549 + (0.9994171858 * ((((((8.1382331848 - ((-3.4864702225) * X2)) - (((-1.4978281260) * X5) + ((-0.2977823913) * X4))) + exp(((sin((0.1517104506 * X1)) - ((0.7178116441 * X5) + ((-0.6963962317) * X4))) + sin(((-0.6011718512) * X4))))) * (exp(exp(((-0.6048970819) * X2))) / (-711.5491943359))) * exp(((-0.2225449681) * X2))) * ((((-7.3142042160) - (2.7131114006 * X2)) - (((-0.9302611947) * X5) + ((-0.1088304147) * X4))) + exp(((((0.5529164672 * X1) - (0.4543558657 * X2)) - ((1.0068401098 * X5) + ((-0.8204590678) * X4))) + ((((-0.2389220744) * X4) * (0.5484956503 * X4)) - ((-0.6662799120) * X3))))))))
0.001,feynman_test_9,OperonRegressor,ok,5.0,0.996204258913115,258.81202926010275,88.0,89.0,70.2,,((-0.0000000213) + (0.9999998212 * (((((0.8530452847 * X4) + exp(((0.0979864597 * X2) + exp((0.2435962260 * X5))))) * ((((exp(((-0.5014954805) * X4)) - (((-0.5282288790) * X5) + 4.2690038681)) - (1.8765484095 * X3)) * exp((((-1.1733623743) * X5) + (0.4213357866 * X4)))) * (-0.0004087954))) * (((((exp(((-0.6861503124) * X1)) + ((-0.6882350445) * X2)) - exp((1.1178905964 * X5))) - 5.4774527550) + (((((-1.7837678194) * X2) + (0.5860266685 * X1)) - exp(((-1.2359087467) * X2))) - (2.7892949581 * X3))) * (exp((((-0.5850686431) * X2) + (0.3407630622 * X1))) ^ 2))) + 0.2488921732)))
0.01,feynman_test_9,OperonRegressor,ok,5.0,0.7929308867326471,1911.585947854636,88.0,88.0,61.7,,(0.2098557502 + (1.0111647844 * ((exp((((-1.1393251419) * X5) + (1.8513293266 * X4))) - ((2.7322690487 * X5) - (5.0887851715 * X3))) * ((((((0.0001980436 * X2) + (-0.0000846083)) * (exp((1.2362506390 * X1)) / (-9.7717552185))) - ((((-0.0000037775) * X5) + ((-0.0000191154) * X4)) - (0.0000139033 * X3))) * (((11.5310316086 * X5) - ((0.0019569634 * X2) * (-5012.6254882812))) - ((0.7634409070 * X2) * (-19.3746547699)))) * (((3.2957191467 * X4) + exp(0.4746922851)) + (cos((exp(((0.1961520165 * X5) - (4.4555826187 * X3))) * exp((0.1961520165 * X5)))) + exp(((-1.7261613607) * X2))))))))
0.1,feynman_test_9,OperonRegressor,ok,5.0,0.9723790605598368,698.1606870092124,96.0,96.0,72.8,,((-0.0000069061) + (1.0000623465 * (((exp((((-0.8065760732) * X5) - ((-0.0857632607) * X3))) * ((((-0.0004613198) * X4) + (0.0004685983 * X2)) * exp((((-2.5522837639) * X2) + (1.1482406855 * X1))))) + (((exp((((0.5532925725 * X2) + ((-0.6899065375) * X3)) - (((-0.4178654552) * X5) + (0.4715146124 * X4)))) + ((((0.0048594917 * X5) - (0.0054098642 * X3)) + ((-0.0044411817) * X1)) * exp((((-1.2180629969) * X5) + (0.7028733492 * X4))))) - (((-0.0646883324) * X3) + (0.0673799664 * X1))) + (-0.2743202150))) * exp((((-0.6300004125) * X2) + (((0.7366241813 * X3) + (-1.1973289251)) + (((-0.4691088200) * X5) + (0.5316696763 * X4))))))))
